eleccion,codigo_localidad,localidad,nombre_puesto,votos_totales,votos_ph,pct_ph,sitio_oficial,direccion,latitud,longitud
JAL 2023,10,LOCALIDAD 10 ENGATIVA,GIMNASIO SANTA MARIA DEL ALCAZAR,255,27,10.59,Gimnasio Santa Maria del Alcazar,CRA 79 # 64 C - 48,4.68351221000006,-74.10817359999999
JAL 2023,10,LOCALIDAD 10 ENGATIVA,GRAN GRANADA,10460,1279,12.23,Costado Almacén Éxito de Occidente,CRA 114 A # 78 B -85 /AV CRA 114 # 78 B - 80,4.72099436000002,-74.12272130999997
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA CABAÑA,2323,297,12.79,Colegio Distrital Marco Tulio Fernández - Sede A,CLL 63 B # 71 A - 16,4.67429616000004,-74.10219662999998
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA CLARITA,1382,173,12.52,Salón Comunal Barrio La Clarita,CRA 83 # 70 - 15,4.6921672100000364,-74.10575418999997
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA ESPAÑOLA,3588,437,12.18,Colegio Distrital Jorge Gaitán Cortés - Sede A,CRA 82 A # 82 D - 34 / CRA 82 A # 82 D - 40,4.703375860000051,-74.09653854999993
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA ESTRADA,4410,603,13.67,Colegio Distrital República de Colombia - Sede B,CRA 69 C # 69 - 20,4.678782290000072,-74.09152579999994
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA ESTRADITA,6113,797,13.04,Colegio Distrital República de Colombia - Sede A,CLL 68 # 69 - 10,4.6774213400000235,-74.09156635999994
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA EUROPA,2229,239,10.72,Colegio Distrital Néstor Forero Alcalá - Sede A,CRA 70 C Bis # 71 - 33,4.6838089900000455,-74.09357474999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA FAENA,440,59,13.41,Colegio Distrital General Santander Sede C,CRA 122 A Bis # 69 C - 21,4.717575450000027,-74.13791882999993
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA FLORIDA,3799,424,11.16,Colegio Manyanet,CRA 89 # 68 A - 36 /CRA 89 # 68 A - 32,4.692899560000058,-74.11058796999998
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA GRANJA,4137,542,13.1,Colegio Distrital San José Norte - Sede A,CRA 84 # 75 A - 09,4.698713440000063,-74.10180744999997
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA PALESTINA,775,129,16.65,Colegio Distrital La Palestina Sede A - Centro de Estudios del Niño,CRA 76 # 79 - 40,4.697159640000052,-74.09355299999999
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA SALINA,5914,668,11.3,Colegio Distrital Florida Blanca - Sede A,CLL 70 A # 94 - 38,4.697956260000069,-74.11402122999993
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LA SERENA,3088,341,11.04,Colegio Distrital Simón Bolívar - Sede B,CRA 85 # 88 - 99 / CRA 85 # 88 - 91,4.708631880000041,-74.09499902999994
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LAS FERIAS,3609,395,10.94,Colegio Distrital Naciones Unidas - Sede C,CLL 73 Bis # 68 G - 27,4.68068259000006,-74.08716270999997
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LEON VALENCIA,290,43,14.83,Colegio Distrital Guillermo León Valencia,CRA 93 A # 75 B - 80 /CRA 92 # 75C - 31,4.704311300000029,-74.10861135999994
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LOS ALAMOS,4188,591,14.11,"Colegio Cooperativo Los Álamos - \""COALAMOS\""",CLL 66 A # 97 A - 15,4.69570563000002,-74.11978794999999
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LOS ALAMOS NORTE,5405,705,13.04,Colegio Distrital Garces Navas Sede A,CRA 104 A # 76 B - 09,4.710317150000037,-74.11737051999995
JAL 2023,10,LOCALIDAD 10 ENGATIVA,LOS CEREZOS,2633,387,14.7,Polideportivo,TRV 87 A # 83 A - 48,4.706390360000057,-74.10015043999994
JAL 2023,10,LOCALIDAD 10 ENGATIVA,MARGARITA BOSCO,2356,253,10.74,Colegio Margarita Bosco,AV CLL 63 # 73 A - 44,4.676707800000031,-74.10595588999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,MINUTO DE DIOS,6543,848,12.96,Colegio Minuto de Dios,TRV 74 # 81 C - 05,4.698129250000022,-74.09033767999995
JAL 2023,10,LOCALIDAD 10 ENGATIVA,MORTIÑO,1445,163,11.28,Salón Comunal,CLL 75 # 110 A - 23,4.713081740000064,-74.12370080999995
JAL 2023,10,LOCALIDAD 10 ENGATIVA,NACIONES UNIDAS SEDE B,535,68,12.71,Colegio Distrital Naciones Unidas Sede B,CLL 73 A # 69 J - 10,4.684366280000063,-74.08858584999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,NORMANDIA,6236,789,12.65,Colegio Privado Instituto Técnico Industrial Centro Don Bosco,DIAG 44 # 69 - 96,4.6619574000000625,-74.10790264999997
JAL 2023,10,LOCALIDAD 10 ENGATIVA,PALO BLANCO,1181,162,13.72,Colegio Gimnasio El Lago,CLL 74 A # 73 A - 85,4.691378000000043,-74.09556699999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,PARIS GAITAN,660,106,16.06,Colegio Distrital Jorge Gaitán Sede B,CRA 84 # 83 - 71,4.704805790000023,-74.09788413999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,PARQUE SAN ANDRES,2300,310,13.48,Coliseo Parque San Andrés,CLL 82 # 100 A - 91,4.713394110000024,-74.11002009999999
JAL 2023,10,LOCALIDAD 10 ENGATIVA,PLAZUELAS DEL VIRREY,4099,439,10.71,Salón Comunal Urbanización Plazuelas del Virrey,CLL 70 A # 105 G - 23 / CLL 70 # 105 F - 28,4.704557270000066,-74.12330064999998
JAL 2023,10,LOCALIDAD 10 ENGATIVA,PRIMAVERA,1370,218,15.91,Colegio Distrital Simón Bolívar Sede A,CRA 92 # 87 A - 60,4.71113863000005,-74.10000221999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,QUIRIGUA,6594,728,11.04,Colegio Distrital República de China,CRA 92 # 82 - 20,4.707612070000039,-74.10385843999995
JAL 2023,10,LOCALIDAD 10 ENGATIVA,QUIRIGUA (PLAZA DE MERCADO),5414,702,12.97,,,,
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SALON COMUNAL ALAMOS,937,129,13.77,Salón Comunal Álamos,CLL 66 A # 97 - 64 /CLL 66 A # 97 A - 34 ,4.696324620000041,-74.11943141999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SALON COMUNAL EL VERDUM,497,57,11.47,Salón Comunal El Verdum,CRA 110 C # 64 D - 03,4.702437300000042,-74.13120749999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SALON COMUNAL PROTECHO VILLA AMALIA,2375,328,13.81,Salón Comunal Protecho Villa Amalia,AV CLL 72 # 110 - 13,4.71060631000006,-74.12517638999998
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SAN IGNACIO,1369,146,10.66,Colegio Distrital Marco Tulio Fernández - Sede D,TRV 76 B # 51 A - 57 /CRA 75 # 51 A - 69,4.673938040000053,-74.11170780999998
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SAN JOAQUIN,609,83,13.63,Colegio Distrital República de Colombia Sede C,CRA 68 H # 71 A - 01 /CRA 69 # 71 - 16 ,4.680191000000036,-74.08902699999999
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SAN MARCOS,6444,739,11.47,Colegio Distrital Antonio Nariño - Sede A,CRA 77 A # 67 - 17,4.685961510000027,-74.10397212999999
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SANTA CECILIA,2037,205,10.06,Salón Comunal,CLL 52 A Bis # 78 - 35 /TRV 85 # 52 A - 70,4.677248620000057,-74.11305604999995
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SANTA HELENITA,5827,699,12.0,Colegio Distrital Manuela Ayala de Gaitán - Sede B,CRA 78 # 69 A - 11,4.688928770000075,-74.10337860999994
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SANTA ROSITA,8040,951,11.83,Colegio Distrital Nidia Quintero de Turbay - Sede A,CLL 75 # 90 - 75,4.701727640000058,-74.10789105999999
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SIDAUTO,123,21,17.07,Colegio Distrital Jorge Gaitán Sede A,CRA 89 A # 86 - 38,4.709017950000032,-74.09904223999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,SOLEDAD NORTE,514,80,15.56,Colegio Distrital San José Norte Sede B,CRA 83 # 73 A - 80 / CLL 74 # 82 - 37,4.696039770000027,-74.10230599999994
JAL 2023,10,LOCALIDAD 10 ENGATIVA,STA. MARIA DEL LAGO,3126,372,11.9,,,,
JAL 2023,10,LOCALIDAD 10 ENGATIVA,TABORA,5729,753,13.14,Colegio Distrital Tabora - Sede A,CRA 77 B # 74 A - 02 / CRA 77 B # 74 - 02,4.693789440000046,-74.09808772999997
JAL 2023,10,LOCALIDAD 10 ENGATIVA,TISQUESUSA,989,120,12.13,Salón Comunal,DIAG 82 B # 79 - 10,4.702307460000043,-74.09468948999995
JAL 2023,10,LOCALIDAD 10 ENGATIVA,TORQUIGUA,3948,592,14.99,Colegio Colsubsidio Torquigua,CLL 64 # 128 - 50,4.7217498400000295,-74.14340952999999
JAL 2023,10,LOCALIDAD 10 ENGATIVA,UNICENTRO DE OCCIDENTE,6569,942,14.34,Centro Comercial Unicentro de Occidente,CRA 111 C # 86 - 05,4.722981320000031,-74.11353946999998
JAL 2023,10,LOCALIDAD 10 ENGATIVA,UNIMINUTO ESCUELA DE CONVENCIONES,832,117,14.06,Universidad Minuto de Dios,CLL 89 # 87 A - 50,4.710749700000065,-74.09691178999998
JAL 2023,10,LOCALIDAD 10 ENGATIVA,UNIVERSIDAD UDCA,507,63,12.43,Universidad De Ciencias Aplicadas Y Ambientales - U.D.C.A.,AV Boyacá # 66 A - 61,4.681667960000027,-74.09924365999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,VILLA AMALIA,6421,844,13.14,Colegio Distrital Villa Amalia,CRA 110 B # 71 C - 45 /CLL 71 C # 110 B - 21,4.710598490000052,-74.12630134999995
JAL 2023,10,LOCALIDAD 10 ENGATIVA,VILLA CONSTANZA,1344,137,10.19,Salón Comunal,CLL 70 C # 111 - 15,4.708291400000064,-74.12846495999997
JAL 2023,10,LOCALIDAD 10 ENGATIVA,VILLA GLADYS,4514,499,11.05,Colegio Distrital Antonio Villavicencio - Sede A,CLL 65 # 112 A - 39,4.705067450000058,-74.13430697999996
JAL 2023,10,LOCALIDAD 10 ENGATIVA,VILLA LUZ,5971,667,11.17,,,,
JAL 2023,10,LOCALIDAD 10 ENGATIVA,VILLAS DE GRANADA,7661,932,12.17,Colegio Distrital Los Cerezos,CLL 72 F # 114 - 51,4.716057360000036,-74.12971919999995
JAL 2023,10,LOCALIDAD 10 ENGATIVA,ZARZAMORA,3462,384,11.09,Sede Social Conjunto Zarzamora CAFAM,CLL 71 B # 88 - 35,4.696281940000063,-74.10797801999996
JAL 2023,11,LOCALIDAD 11 SUBA,ALBERTO LLERAS CAMARGO - IED,8133,1066,13.11,Colegio Distrital Alberto Lleras Camargo,CRA 111 A # 139 - 88,4.744081450000067,-74.10211914999996
JAL 2023,11,LOCALIDAD 11 SUBA,ALMACEN ÉXITO LA COLINA,10164,732,7.2,Almacén Éxito la Colina,AV CLL 147 con AV CRA 72 /AV CLL 147 # 58 C - 91,4.734711480000044,-74.06607258999998
JAL 2023,11,LOCALIDAD 11 SUBA,ALVARO GOMEZ HURTADO SEDE A - IED,8284,1208,14.58,Colegio Distrital Álvaro Gómez Hurtado,CRA 100 A # 130 - 18,4.730444500000033,-74.09685049999996
JAL 2023,11,LOCALIDAD 11 SUBA,ALVARO GOMEZ HURTADO SEDE B - IED,912,139,15.24,Colegio Distrital Álvaro Gómez Hurtado Sede B,CLL 133 # 98 B -24,4.735261970000067,-74.09337569999997
JAL 2023,11,LOCALIDAD 11 SUBA,ARTURO CALLE TORRE EMPRESARIAL,3759,296,7.87,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,BIBLIOTECA JULIO MARIO SANTODOMINGO,5221,580,11.11,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,CARULLA RINCON DE LA COLINA,5039,344,6.83,Parqueadero Carulla Rincón de la Colina,AV CRA 72 # 152 B - 60,4.740540440000075,-74.06500450999994
JAL 2023,11,LOCALIDAD 11 SUBA,CASABLANCA SUBA,1956,194,9.92,Parque Casablanca,CLL 146 B # 78 - 51,4.7380403700000215,-74.07585598999998
JAL 2023,11,LOCALIDAD 11 SUBA,CC PARQUE LA COLINA,10363,858,8.28,Centro Comercial Parque La Colina,CRA 58 D # 146 - 51,4.73251625000006,-74.06549086999996
JAL 2023,11,LOCALIDAD 11 SUBA,CC PORTOALEGRE,1201,80,6.66,Centro Comercial Portoalegre,CRA 58 # 137 B - 01,4.727719510000043,-74.06481701999996
JAL 2023,11,LOCALIDAD 11 SUBA,CENTRO COMERCIAL BIMA,417,23,5.52,Centro Comercial BIMA,Autopista Norte # 232 - 35,4.806448270000033,-74.03807321999994
JAL 2023,11,LOCALIDAD 11 SUBA,CENTRO COMERCIAL BULEVAR NIZA,9108,750,8.23,Parqueadero Centro Comercial Bulevar Niza,AV CLL 127 # 58 - 58,4.711594590000061,-74.07167952999998
JAL 2023,11,LOCALIDAD 11 SUBA,CENTRO COMERCIAL CENTRO SUBA,8842,1285,14.53,Centro Comercial Centro Suba ,CLL 145 # 91 - 19,4.737655940000025,-74.08555758999995
JAL 2023,11,LOCALIDAD 11 SUBA,CENTRO COMERCIAL FIESTA SUBA,6331,952,15.04,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,CENTRO COMERCIAL MAZUREN,6817,615,9.02,Parqueadero Centro Comercial Mazurén,CRA 46 # 152 - 46,4.736490340000046,-74.05005201999995
JAL 2023,11,LOCALIDAD 11 SUBA,CENTRO COMERCIAL PASEO SAN RAFAEL,10464,744,7.11,Parqueadero Centro Comercial Paseo San Rafael,AV CLL 134 # 55 - 30/AV CLL 134 # 55 - 32,4.723020990000066,-74.06227483999999
JAL 2023,11,LOCALIDAD 11 SUBA,CENTRO COMERCIAL PLAZA IMPERIAL,8898,1455,16.35,Centro Comercial Plaza Imperial,CRA 104 # 148 - 07,4.74869891000003,-74.09552226999995
JAL 2023,11,LOCALIDAD 11 SUBA,CENTRO COMERCIAL SANTAFE,6636,817,12.31,Centro Comercial Santafé,CLL 185 # 45 - 03,4.763219530000072,-74.04545498999994
JAL 2023,11,LOCALIDAD 11 SUBA,CHORRILLOS,122,16,13.11,Colegio Distrital Nicolás Buenaventura Sede B,Kilometro 7 Via Suba - Cota,4.784889000000021,-74.09125699999998
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO CARO Y CUERVO,3082,311,10.09,Colegio Externado Caro y Cuervo,CLL 150 A # 50 - 57,4.733372490000022,-74.05360009999998
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO CELESTIN FREINET,4163,487,11.7,Colegio Celestin Freinet,CLL 136 # 136A - 12,4.74543379000005,-74.11433532999996
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO DEL BOSQUE,321,40,12.46,Colegio del Bosque - Universidad Antonio Nariño - Sede Bachillerato,CRA 65 # 170 - 20,4.757163280000043,-74.06019419999996
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO EUCARISTICO MERCEDARIO,4182,581,13.89,Colegio Eucarístico Mercedario,CLL 137 # 91 - 61 /CRA 91 # 136 - 53 ,4.7353330000000255,-74.08655299999998
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO HELVETIA,891,70,7.86,Colegio Privado Helvetia,CLL 128 # 71 A - 91,4.715101360000062,-74.07644961999995
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO HIJAS DE CRISTO REY,9737,639,6.56,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO JOHN DEWEY,1021,89,8.72,Colegio John Dewey,TRV 54 # 111 - 85,4.69878041000004,-74.06397834999996
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO LA KHUMBRE,1146,35,3.05,Colegio Privado la Khumbre,KM 16 Vía Guaymaral Finca Cucaita,4.823891890000027,-74.07350944999996
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO MARYMOUNT,2049,143,6.98,Fundación Colegio Marymount,CLL 169 B # 74 A - 02,4.755702270000029,-74.06644191999999
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO MAXIMINO POITIERS,6531,856,13.11,Colegio Máximino Poitiers,CLL 152 A # 102 - 51 / CL 152A # 102B - 51,4.751536060000035,-74.09098673999995
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO PEDAGOGICO DULCE MARIA,4239,671,15.83,Colegio Privado Pedagógico Dulce Maria,TRV 127 C # 139 B - 48,4.746610000000032,-74.10824099999996
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO RAFAEL MAYA,1126,190,16.87,Colegio Rafael Maya,CLL 134A # 147C - 07,4.745221420000064,-74.11884996999999
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO SAN JOSE DE CALASANZ,4308,451,10.47,Colegio San José de Calasanz,CLL 129 # 88B - 35,4.72303026000003,-74.08824495999994
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO SANTA ISABEL DE HUNGRIA,3647,450,12.34,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO SANTIAGO ALBERIONI,638,69,10.82,Colegio Santiago Alberioni,CRA 62 # 169 A - 14,4.75328458000007,-74.05983302999994
JAL 2023,11,LOCALIDAD 11 SUBA,COLEGIO VISTA BELLA,2019,264,13.08,Colegio Vista Bella,CRA 58 # 167 - 20 / AV CRA 58 # 167 - 20,4.7500991600000475,-74.05878125999999
JAL 2023,11,LOCALIDAD 11 SUBA,COLSUBSIDIO MAZUREN,4795,445,9.28,Colsubsidio Mazuren,CLL 152 # 53 A - 05,4.735384150000073,-74.05456045999995
JAL 2023,11,LOCALIDAD 11 SUBA,COMPARTIR SEDE A - IED,9063,1469,16.21,Institución Educativa Compartir Suba,CRA 128 # 146 - 52,4.755286720000072,-74.10601314999997
JAL 2023,11,LOCALIDAD 11 SUBA,COMPARTIR SEDE B IED,1454,174,11.97,Colegio Distrital Compartir Sede B,CLL 149 # 117 - 35,4.753361160000054,-74.10429047999997
JAL 2023,11,LOCALIDAD 11 SUBA,DELIA ZAPATA OLIVELLA - IED,5593,750,13.41,Colegio Distrital Delia Zapata Olivella,CLL 144 C # 141 A - 51,4.753137340000023,-74.11330964999996
JAL 2023,11,LOCALIDAD 11 SUBA,DON BOSCO - IED,8690,1247,14.35,Centro Educativo Distrital Don Bosco V,CLL 143 A # 118 - 50,4.7504136000000585,-74.10748214999995
JAL 2023,11,LOCALIDAD 11 SUBA,EL BATAN,2444,171,7.0,Parque El Batán,CLL 123 A # 47 - 34 /CRA 50 # 123 A - 30,4.704806290000022,-74.05702319999995
JAL 2023,11,LOCALIDAD 11 SUBA,EL SALITRE SEDE C - IED,6401,705,11.01,Colegio Distrital El Salitre Suba - Sede C,CRA 92 # 152 A - 52,4.749192490000041,-74.08305400999996
JAL 2023,11,LOCALIDAD 11 SUBA,FE Y ALEGRIA JOSE MARIA VELAZ - IED,4771,830,17.4,Colegio Fe y Alegría,CRA 131 # 134 - 44 / CRA 131 # 133 - 44,4.744508040000028,-74.11245527999995
JAL 2023,11,LOCALIDAD 11 SUBA,FILARMONICO JORGE MARIO BERGOGLIO - IED,3450,481,13.94,Colegio Distrital Jorge Mario Bergoglio,CLL 143 A #113 C - 51 /CRA 113C # 142B - 21,4.748823000000073,-74.10339899999997
JAL 2023,11,LOCALIDAD 11 SUBA,FLORESTA NORTE-JULIO FLOREZ,3942,412,10.45,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,FLORESTA OUTLET,3629,373,10.28,Centro Comercial Outlet La Floresta,CRA 69 # 98 A - 45,4.691381540000066,-74.07476324999999
JAL 2023,11,LOCALIDAD 11 SUBA,FUNDACION SAN FELIPE NERI,879,108,12.29,Fundación San Felipe Neri,CRA 90 # 149 - 73,4.746206000000029,-74.08295499999997
JAL 2023,11,LOCALIDAD 11 SUBA,FUNDACION UNIVERSITARIA LUIS AMIGO,3352,275,8.2,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,GERARDO MOLINA RAMIREZ - IED,7246,1238,17.09,Colegio Distrital Gerardo Molina Ramírez,CRA 143 #142 A - 62,4.748668000000066,-74.11538399999995
JAL 2023,11,LOCALIDAD 11 SUBA,GERARDO PAREDES - IED,8773,1294,14.75,Colegio Distrital Gerardo Paredes - Sede A,CRA 94 C # 129 A - 04,4.7258705700000405,-74.09362808999998
JAL 2023,11,LOCALIDAD 11 SUBA,GONZALO ARANGO - IED,3998,666,16.66,Colegio Distrital Gonzalo Arango,CLL 130 A # 98 - 71 ,4.729812320000065,-74.09492314999994
JAL 2023,11,LOCALIDAD 11 SUBA,HUNZA SEDE A - IED,609,117,19.21,Colegio Distrital Hunza - Sede A,CRA 84 A # 129 A - 40,4.723360860000071,-74.08334342999996
JAL 2023,11,LOCALIDAD 11 SUBA,HUNZA SEDE B - IED,1734,201,11.59,Colegio Distrital Hunza - Sede B,CLL 128 B # 87 D - 05,4.720686160000071,-74.08725561999995
JAL 2023,11,LOCALIDAD 11 SUBA,INSTITUTO SAN BASILIO,1004,175,17.43,Instituto San Basilio,CLL 136A # 152A -77,4.7438964500000225,-74.12456901999997
JAL 2023,11,LOCALIDAD 11 SUBA,JUAN LOZANO Y LOZANO SEDE B - IED,1844,306,16.59,Colegio Distrital Juan Lozano y Lozano Sede B,CRA 99 # 154 - 26,4.753495720000046,-74.08667297999995
JAL 2023,11,LOCALIDAD 11 SUBA,LA ALHAMBRA CARULLA,6881,335,4.87,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,LA CONEJERA,1052,182,17.3,Colegio Distrital Salitre Sede B,CLL 163 # 92 - 96 / CRA 92 # 169 B - 60,4.759968360000073,-74.07711754999997
JAL 2023,11,LOCALIDAD 11 SUBA,LA GAITANA SEDE A - IED,6157,897,14.57,Colegio Distrital La Gaitana,TRV 126 # 134 - 88,4.742176890000053,-74.10852231999996
JAL 2023,11,LOCALIDAD 11 SUBA,LA GAITANA SEDE B - IED,1508,269,17.84,Colegio Distrital La Gaitana Sede B,CLL 132 D # 123 B - 65 / CRA 124 # 132B - 02,4.739718030000063,-74.10669833999998
JAL 2023,11,LOCALIDAD 11 SUBA,LA TOSCANA LISBOA SEDE A - IED,1283,246,19.17,Colegio Distrital La Toscana Lisboa,CLL 132 D Bis # 132 - 05,4.743527810000046,-74.11344446999993
JAL 2023,11,LOCALIDAD 11 SUBA,LA TOSCANA LISBOA SEDE B - IED,4992,705,14.12,Colegio Distrital Lisboa - Sede B,CRA 151 A # 132 A - 16,4.743313740000076,-74.12165518999996
JAL 2023,11,LOCALIDAD 11 SUBA,LICEO ARKADIA,254,37,14.57,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,MIRANDELA - NUEVA ZELANDIA,3327,388,11.66,Colegio Nueva Zelandia Sede B,CLL 187 # 49 - 42,4.765522130000022,-74.04692982999995
JAL 2023,11,LOCALIDAD 11 SUBA,NICOLAS BUENAVENTURA - IED,5647,885,15.67,Colegio Distrital Nicolás Buenaventura,CRA 103 B # 153 - 01,4.755537480000044,-74.09060191999998
JAL 2023,11,LOCALIDAD 11 SUBA,NIZA CENTRO COMERCIAL NIZA,10395,929,8.94,Parqueadero Centro Comercial Niza,AV CLL 127 # 60 - 30,4.711258020000059,-74.07303392999995
JAL 2023,11,LOCALIDAD 11 SUBA,NIZA IX,3199,278,8.69,Colegio Distrital Prado Veraniego II - Sede B,CRA 53 A # 128 - 51,4.713495870000031,-74.06067302999998
JAL 2023,11,LOCALIDAD 11 SUBA,NUEVA COLOMBIA - IED,3519,603,17.14,Colegio Distrital Nueva Colombia,CLL 128 C # 102 A - 25 / CRA 102 A # 128 A - 40,4.728539180000041,-74.09984255999996
JAL 2023,11,LOCALIDAD 11 SUBA,NUEVA ZELANDIA,4742,596,12.57,Colegio Distrital Nueva Zelandia,CLL 181 # 51 A - 31,4.759085620000064,-74.04953912999997
JAL 2023,11,LOCALIDAD 11 SUBA,PARQUE FUNDACIONAL DE SUBA,13518,1700,12.58,Parque Fundacional de Suba,CRA 90 # 146 C - 40,4.7409315500000275,-74.08333584999997
JAL 2023,11,LOCALIDAD 11 SUBA,PASADENA-LOS TRES ELEFANTES,4214,274,6.5,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,PONTEVEDRA,5529,528,9.55,Colegio Distrital Santa Rosa - Sede A,CLL 102 A # 70 - 40,4.695967250000024,-74.07401791999996
JAL 2023,11,LOCALIDAD 11 SUBA,PRADO CIUDAD JARDIN,3265,319,9.77,Colegio Distrital Gustavo Morales Morales - Sede B,CLL 129 B # 58 B - 45,4.719289010000068,-74.06980867999994
JAL 2023,11,LOCALIDAD 11 SUBA,PRADO PINZON,3930,354,9.01,Colegio Distrital Anibal Fernández de Soto,CRA 53 # 135 - 13,4.722990700000025,-74.05738753999998
JAL 2023,11,LOCALIDAD 11 SUBA,PRADO SUR,3312,353,10.66,Colegio Distrital Gustavo Morales Morales,CLL 129 # 55 - 55,4.716510670000048,-74.06435553999995
JAL 2023,11,LOCALIDAD 11 SUBA,PRADO VERANIEGO,3839,393,10.24,Colegio Distrital Prado Veraniego I - Sede A,CRA 46 # 130 - 65,4.717159630000026,-74.05417373999995
JAL 2023,11,LOCALIDAD 11 SUBA,PUENTE LARGO-EMMANUEL D.ALZON,6264,487,7.77,,,,
JAL 2023,11,LOCALIDAD 11 SUBA,RAMON DE ZUBIRIA SEDE A - IED,4873,796,16.33,Colegio Distrital Ramón de Subiría - Sede A,DIAG 129 B Bis # 93 B - 51,4.7254010000000335,-74.09214299999996
JAL 2023,11,LOCALIDAD 11 SUBA,RAMON DE ZUBIRIA SEDE B - IED,1558,241,15.47,Colegio Distrital Ramón de Subiría - Sede B,CLL 130 D # 88 B - 20,4.727428000000032,-74.08659299999994
JAL 2023,11,LOCALIDAD 11 SUBA,REPUBLICA DOMINICANA SEDE A - IED,7545,1138,15.08,Colegio Distrital República Dominicana,CLL 131 A # 125 - 39,4.738964390000035,-74.10899938999995
JAL 2023,11,LOCALIDAD 11 SUBA,REPUBLICA DOMINICANA SEDE B - IED,1468,251,17.1,Colegio Distrital República Dominicana Sede B,CRA 123 # 129 D - 22 / CRA 123 # 129 D - 55,4.734903320000058,-74.10777578999995
JAL 2023,11,LOCALIDAD 11 SUBA,SALON COMUNAL AURES II,2167,356,16.43,Salón Comunal Aures II,CRA 105 B #129 D - 92,4.733217360000026,-74.10196150999997
JAL 2023,11,LOCALIDAD 11 SUBA,SALON COMUNAL CIUDAD JARDIN NORTE,675,49,7.26,Salón Comunal Ciudad Jardín Norte,CRA 59 B BIS # 132 - 53,4.724865830000056,-74.07045661999996
JAL 2023,11,LOCALIDAD 11 SUBA,SALON COMUNAL COMPARTIR 1,650,115,17.69,Salón Comunal Suba Compartir 1,CRA 136 C # 152 F - 44,4.760252180000066,-74.10591839999995
JAL 2023,11,LOCALIDAD 11 SUBA,SALON COMUNAL EL SOLAR,1020,143,14.02,Salón Comunal El Solar 1,CRA 109 B # 141 A - 36 / CRA 109 B # 141 A 56,4.7458336800000325,-74.09980172999997
